№ Образца,Адсорбент,"Tрег, ᵒС","W0, см3/г","E0, кДж/моль","х0, нм","а0, ммоль/г","E, кДж/моль","SБЭТ, м2/г","Ws, см3/г","Sme, м2/г","Wme, см3/г",Металл,Лиганд,Растворитель,"m (соли), г","m(кис-ты), г","Т.син., °С","Т суш., °С","Vсин. (р-ля), мл",Mix_solv_ratio,carboxyl_groups (ligand),aromatic_rings (ligand),amino_groups (ligand),carbon_atoms (ligand),oxygen_atoms (ligand),nitrogen_atoms (ligand),molecular_weight (ligand),logP (ligand),TPSA (ligand),h_bond_acceptors (ligand),h_bond_donors (ligand),Молярка_соли,Молярка_кислоты,n_соли,n_кислоты,n_ratio,Vsyn_m,Total molecular weight (metal),Average ionic radius (metal),Average electronegativity (metal),Solvent_MolWt,Solvent_LogP,Solvent_NumHDonors,Solvent_NumHAcceptors,Adsorption_Potential,Capacity_Density,SurfaceArea_MicroVol_Ratio,Adsorption_Energy_Ratio,S_BET_E,x0_W0,K_equilibrium,Delta_G,B_micropore
366,MOF-366-220C(CuBTC)^^,220,0.66469872,57.2121212121212,0.2097457627118644,19.16,18.88,1667.0,0.7446987199999999,22.0,0.0799999999999999,Cu,BTC,ДМФА,4.0001,2.0003,100,100,36.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165293388429752,0.0096632850241545,1.7105298137360374,8.999775003374973,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,14.059911833599998,0.0114937012597411,2507.9031256327635,0.3299999999942321,31472.96,0.1394177399999999,2031.5005455538087,-18.880000000001218,1.0284991481887309e-06
370,MOF-370-P-130C,130,0.36322524,38.36363636363636,0.3127962085308057,10.47,12.66,892.0,0.41322524,24.0,0.0499999999999999,Cu,BTC,ДМФА,16.0005,8.0015,100,100,128.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0661177685950413,0.0386545893719806,1.7104765037936531,7.999750007312287,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.2314315384,0.0117376681614218,2455.7764695653404,0.3299999999913982,11292.72,0.1136154779146919,165.2187965925466,-12.660000000015003,2.2873915104239576e-06
370,MOF-370-P-160C,160,0.5307876,38.93939393939394,0.3081712062256809,15.3,12.85,1278.0,0.5607876,11.0,0.03,Cu,BTC,ДМФА,16.0005,8.0015,100,100,128.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0661177685950413,0.0386545893719806,1.7104765037936531,7.999750007312287,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,7.206120660000001,0.0119718309859061,2407.7427535840275,0.3299999999915253,16422.3,0.1635734549416342,178.38070112835695,-12.850000000013896,2.220248886542457e-06
370,MOF-370-P-180C,180,0.35489916,39.90909090909091,0.3006833712984055,10.23,13.17,879.0,0.51489916,59.0,0.16,Cu,BTC,ДМФА,16.0005,8.0015,100,100,128.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0661177685950413,0.0386545893719806,1.7104765037936531,7.999750007312287,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,6.781221937200001,0.0116382252559594,2476.7598703903386,0.3299999999917312,11576.43,0.1067122758997722,202.9609843611452,-13.17000000001221,2.113666023642169e-06
370,MOF-370-P-200C,200,0.66018876,52.51515151515151,0.2285054818234276,19.03,17.33,1660.0,0.74018876,20.0,0.0799999999999999,Cu,BTC,ДМФА,16.0005,8.0015,100,100,128.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0661177685950413,0.0386545893719806,1.7104765037936531,7.999750007312287,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,12.8274712108,0.0114638554216798,2514.4323836800368,0.3299999999937161,28767.8,0.1508567506982112,1087.0601662767162,-17.33000000000228,1.2207051894377184e-06
370,MOF-370-P-230C,230,0.65984184,60.6969696969697,0.1977034448327509,19.02,20.03,1688.0,0.74984184,21.0,0.0899999999999999,Cu,BTC,ДМФА,16.0005,8.0015,100,100,128.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0661177685950413,0.0386545893719806,1.7104765037936531,7.999750007312287,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,15.0193320552,0.0112677725118416,2558.188788758548,0.3299999999945631,33810.64,0.1304530048127808,3230.720870130041,-20.030000000000765,9.137891933146892e-07
370,MOF-370-P-240C,240,0.5914986,56.81818181818181,0.2112,17.05,18.75,1498.0,0.6814986,23.0,0.0899999999999999,Cu,BTC,ДМФА,16.0005,8.0015,100,100,128.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0661177685950413,0.0386545893719806,1.7104765037936531,7.999750007312287,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,12.77809875,0.0113818424566012,2532.550368618708,0.329999999994192,28087.5,0.1249245043199999,1927.7053886062683,-18.75000000000129,1.0428104441404438e-06
370,MOF-370-P-250C,250,0.0877707599999999,25.6060606060606,0.4686390532544379,2.53,8.45,229.0,0.24777076,54.0,0.16,Cu,BTC,ДМФА,16.0005,8.0015,100,100,128.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0661177685950413,0.0386545893719806,1.7104765037936531,7.999750007312287,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,2.093662922,0.0110480349344495,2609.0693232111803,0.3299999999871125,1935.05,0.0411328058698224,30.23140453413168,-8.450000000081996,5.134456731460064e-06
382,MOF-382(Cu),110,0.44162916,35.48484848484848,0.3381725021349274,12.73,11.71,1051.0,0.46162916,5.2,0.0199999999999999,Cu,BTC,ДМФА,4.0005,2.0003,110,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165309917355371,0.0096632850241545,1.7107008624411937,7.999000122984877,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.4056774636,0.0121122740247268,2379.824732633541,0.3299999999907004,12307.21,0.1493468380529461,112.6204852812448,-11.71000000002201,2.673585801242096e-06
382,MOF-382(CuBTC)-150,150,0.408741144,38.69090909090909,0.3101503759398497,11.782,12.768,983.498,0.429741144,3.692,0.021,Cu,BTC,ДМФА,4.0005,2.0003,110,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165309917355371,0.0096632850241545,1.7107008624411937,7.999000122984877,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.486934926592,0.0119796888249778,2406.163441167637,0.3299999999914709,12557.302464000002,0.1267712194736842,172.57635372403573,-12.768000000014364,2.2488586973981256e-06
389,MOF-389(Cu)^^,120,0.320901,36.57575757575758,0.328086164043082,9.25,12.07,770.0,0.350901,7.0,0.03,Cu,BTC,ДМФА,20.0025,10.0018,120,110,160.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0826549586776859,0.0483178743961352,1.7106496922730416,7.999000124584477,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,4.23537507,0.0120129870129714,2399.4939174402884,0.3299999999909777,9293.9,0.105283178127589,130.22374331012415,-12.070000000019034,2.51647937959324e-06
393,MOF-393(Zr)^^,160,0.53703216,21.42424242424243,0.56011315417256,15.48,7.07,1268.0,0.57703216,9.0,0.04,Zr,BDC,ДМФА,1.5991,1.0291,110,110,96.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.0068630901287553,0.0062749999999999,1.093719368133227,60.033768957517495,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,4.0796173712,0.0122082018927348,2361.124886149976,0.3299999999845968,8964.76,0.3007987770297029,17.32524289643093,-7.070000000143076,7.334475947097228e-06
394,MOF-394(CuBTC)^^,200,0.57866256,46.54545454545454,0.2578125000000001,16.68,15.36,1438.0,0.63866256,16.0,0.0599999999999999,Cu,BTC,ДМФА,8.0012,4.0008,110,110,64.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0330628099173553,0.019327536231884,1.7106581930579678,7.998800178973303,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,9.8098569216,0.0115994436717582,2485.0406729527467,0.3299999999929102,22087.68,0.14918644125,491.02692826795646,-15.360000000005048,1.5539086522764255e-06
398,MOF-398,250,0.407492232,36.1060606060606,0.3323541754091482,11.746,11.915,964.006,0.421492232,0.057,0.014,Cu,BTC,ДМФА,3.6317,2.1004,110,110,20.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0150070247933884,0.0101468599033816,1.478982015845614,5.507062806534939,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.02207994428,0.0121845714653101,2365.7039863137707,0.3299999999908603,11486.131489999998,0.1354317447519933,122.33024314583685,-11.915000000020262,2.5823780578094865e-06
399,MOF-399,150,0.387613716,36.23636363636363,0.3311590566984446,11.173,11.958,914.288,0.401613716,0.061,0.014,Cu,BTC,ДМФА,3.6308,2.1009,110,110,24.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0150033057851239,0.0101492753623188,1.4782635972774032,6.610113471794064,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,4.802496815928,0.0122204381988911,2358.7606937037267,0.3299999999908932,10933.055904,0.1283617925539387,124.47081471347065,-11.958000000019917,2.5638394046897225e-06
414,MOF-414,300,0.09071958,30.06666666666667,0.3991130820399113,2.615,9.922,214.315,0.09971958,0.013,0.0089999999999999,Cu,BTC,ДМФА,4.0009,2.0005,120,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165326446280991,0.0096642512077294,1.710700866734041,7.998200402909796,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,0.98941767276,0.0122016657722875,2362.389658744125,0.3299999999890243,2126.43343,0.0362073711751662,54.74644420739235,-9.922000000045278,3.723998272679795e-06
415,MOF-415,300,0.208013232,30.4,0.3947368421052632,5.996,10.032,495.797,0.229013232,0.019,0.021,Cu,BTC,ДМФА,4.0001,2.0009,120,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165293388429752,0.0096661835748792,1.710016885662638,7.999800002999975,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,2.297460743424,0.012093659300052,2383.4877851256706,0.3299999999891447,4973.835504000001,0.0821104863157894,57.23058108026421,-10.032000000043311,3.64277937760342e-06
416,MOF-416,300,0.399859992,37.66666666666666,0.3185840707964602,11.526,12.43,941.586,0.405859992,0.04,0.006,Cu,BTC,ДМФА,4.0004,2.0007,120,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165305785123966,0.0096652173913043,1.7103160883844082,7.999200077992401,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.04483970056,0.0122410486137089,2354.7892174349136,0.329999999991239,11703.91398,0.127389024,150.57849625982072,-12.43000000001646,2.372824724446312e-06
417,MOF-417,110,0.379426404,35.13030303030303,0.3415854394893471,10.937,11.593,900.0,0.390426404,0.04,0.011,Cu,BTC,ДМФА,4.003,2.0004,110,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165413223140495,0.009663768115942,1.7116843454757074,7.994004494630525,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,4.526213301572,0.0121522222222087,2372.001495257032,0.3299999999906064,10433.7,0.1296065349642025,107.4283092429412,-11.593000000023071,2.727823362208521e-06
418,MOF-418,110,0.342652884,37.66363636363636,0.3186097031136857,9.877,12.429,810.0,0.3496528840000001,0.04,0.0070000000000001,Cu,BTC,ДМФА,4.0008,2.0007,110,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165322314049586,0.0096652173913043,1.7104871028917956,7.998400317936812,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,4.345835695236001,0.0121938271604787,2363.9083032964977,0.3299999999912383,10067.49,0.1091725336422881,150.5177624501962,-12.429000000016469,2.3732065605038576e-06
419,MOF-419,110,0.345913932,41.43333333333333,0.2896218825422365,9.971,13.673,840.0,0.361913932,0.1,0.016,Cu,BTC,ДМФА,4.0002,2.0008,110,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165297520661157,0.0096657004830917,1.710145103801437,7.999600017999199,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,4.948449192236,0.0118702380952239,2428.349713221872,0.3299999999920354,11485.32,0.1001842441834271,248.6218257459144,-13.673000000009967,1.9610121689639227e-06
420,MOF-420,110,0.33581856,38.75757575757575,0.3096168881939015,9.68,12.79,813.0,0.35581856,12.0,0.02,Cu,BTC,ДМФА,4.0004,2.0009,110,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165305785123966,0.0096661835748792,1.7101451337228613,7.999200077992401,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,4.5509193824,0.011906519065176,2420.9501630256823,0.3299999999914856,10398.27,0.103975097544957,174.1148193065808,-12.790000000014237,2.2411288552378047e-06
421,MOF-421,110,0.23625252,44.6969696969697,0.2684745762711864,6.81,14.75,547.0,0.26625252,18.0,0.03,Cu,BTC,ДМФА,4.0007,2.0003,110,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165318181818181,0.0096632850241545,1.7107863867937716,7.998600242957832,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.92722467,0.0124497257769425,2315.319208805395,0.3299999999926169,8068.25,0.0634277952,383.9122650230394,-14.750000000006455,1.6850930043923666e-06
422,MOF-422,110,0.27267912,61.15151515151515,0.1962338949454906,7.86,20.18,688.0,0.32267912,14.0,0.0499999999999999,Cu,BTC,ДМФА,4.0008,2.0002,110,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165322314049586,0.0096628019323671,1.710914681865367,7.998400317936812,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,6.5116646416,0.0114244186046345,2523.1121380943573,0.3299999999946036,13883.84,0.0535088857879088,3432.25670799248,-20.180000000000724,9.002551043780592e-07
424,MOF-424,130,0.43607844,15.06060606060606,0.7967806841046279,12.57,4.97,1000.0,0.52607844,940.0,0.09,Al,BTC,ДМФА,3.2108,1.4797,130,130,84.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0085621333333333,0.0071483091787439,1.1977842481980538,26.16170424001442,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,2.6146098468,0.0125699999999874,2293.1654169989106,0.3299999999780885,4970.0,0.3474588777464789,7.425997145908546,-4.970000000333803,1.4842092667393347e-05
425,MOF-425,160,0.52835916,12.64545454545454,0.9489575844716032,15.23,4.173,1132.235,0.5653591600000001,1142.406,0.037,Al,BTC,ДМФА,4.282,1.9734,130,130,112.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0114186666666666,0.0095333333333333,1.1977621121228557,26.156001862177487,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,2.3592437746800003,0.0134512711583607,2142.9267883934726,0.3299999999739038,4724.816655,0.5013904322070454,5.3841685833511335,-4.17300000046039,2.1052862152360223e-05
425,mof-425,130,0.52835916,12.63636363636363,0.9496402877697844,15.23,4.17,1130.0,0.5683591600000001,1140.0,0.04,Al,BTC,ДМФА,4.282,1.9734,130,130,112.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0114186666666666,0.0095333333333333,1.1977621121228557,26.156001862177487,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,2.3700576972000005,0.0134778761061827,2138.696711269856,0.329999999973885,4712.1,0.5017511447482016,5.377656314917736,-4.170000000460948,2.108316493671181e-05
426,MOF-426,150,0.300536796,32.74242424242424,0.3664969921332716,8.663,10.805,710.0,0.306536796,0.04,0.006,Cu,BTC,ДМФА,16.0016,8.0021,110,110,128.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0661223140495867,0.0386574879227053,1.7104658344931998,7.999200079492101,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.31213008078,0.012201408450687,2362.439498548326,0.3299999999899213,7671.55,0.1101458317593706,78.17347751412382,-10.805000000031711,3.14020769745866e-06
426,MOF-426Cu-BTC,130,0.29800428,33.48484848484848,0.3583710407239819,8.59,11.05,710.0,0.30800428,0.04,0.01,Cu,BTC,ДМФА,16.0016,8.0021,110,110,128.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0661223140495867,0.0386574879227053,1.7104658344931998,7.999200079492101,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.403447294,0.0120985915492787,2382.5161088877107,0.3299999999901449,7845.500000000001,0.1067961039638009,86.29466817313524,-11.050000000028724,3.0025023792968824e-06
427,MOF-427,110,0.31170762,33.77272727272727,0.3553162853297443,8.985,11.145,730.0,0.31570762,0.04,0.004,Cu,BTC,ДМФА,12.0005,6.0005,110,110,96.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0495888429752066,0.028987922705314,1.7106724675874625,7.999666679888365,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.5185614249,0.0123082191780653,2341.9382485999595,0.3299999999902288,8135.849999999999,0.1107547936473755,89.66607697051451,-11.145000000027643,2.9515338655976647e-06
427,MOF-427Cu-BTC,130,0.31170762,35.76969696969697,0.3354794984750932,8.985,11.804,734.285,0.31470762,0.112,0.003,Cu,BTC,ДМФА,12.0005,6.0005,110,110,96.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0495888429752066,0.028987922705314,1.7106724675874625,7.999666679888365,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.71480874648,0.0122363932260467,2355.685105305782,0.3299999999907743,8667.50014,0.1045715160284649,116.97320735301533,-11.80400000002119,2.631173670459866e-06
428,MOF-428,110,0.39479496,38.82727272727273,0.3090611098103488,11.38,12.813,940.0,0.40579496,0.05,0.011,Cu,BTC,ДМФА,12.0014,6.0013,110,110,96.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.049592561983471,0.0289917874396135,1.710572705328839,7.999066774876342,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.19945082248,0.0121063829787105,2380.982770446252,0.3299999999915008,12044.22,0.1220157684851322,175.73788134973057,-12.813000000014108,2.233090191407252e-06
428,MOF-428Cu-BTC,130,0.39479496,38.81818181818182,0.3091334894613583,11.38,12.81,940.0,0.40479496,0.05,0.01,Cu,BTC,ДМФА,12.0014,6.0013,110,110,96.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.049592561983471,0.0289917874396135,1.710572705328839,7.999066774876342,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.1854234376,0.0121063829787105,2380.982770446252,0.3299999999914988,12041.4,0.1220443436065573,175.52532257866886,-12.81000000001412,2.234136257766679e-06
429,MOF-429,180,0.51500274,35.43939393939394,0.3386062419837538,14.845,11.695,1224.496,0.52900274,0.05,0.014,Cu,BTC,ДМФА,12.0006,6.0004,110,110,96.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0495892561983471,0.0289874396135265,1.710715232141157,7.9996000193324,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,6.1866870443,0.0121233552416568,2377.649481286936,0.3299999999906884,14320.48072,0.1743831424027362,111.94104629053476,-11.695000000022144,2.680448478551244e-06
429,MOF-429Cu-BTC,160,0.3954888,34.66666666666666,0.3461538461538462,11.4,11.44,930.0,0.4054888,0.06,0.01,Cu,BTC,ДМФА,12.0006,6.0004,110,110,96.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0495892561983471,0.0289874396135265,1.710715232141157,7.9996000193324,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,4.638791872,0.0122580645161158,2351.520441662266,0.3299999999904808,10639.2,0.1368999692307692,100.99800815151868,-11.440000000024542,2.801275786469539e-06
430,MOF-430,130,0.44336376,37.26363636363637,0.3220297633569163,12.78,12.297,1060.0,0.45836376,0.015,0.015,Cu,BTC,ДМФА,12.0015,6.0015,110,110,96.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0495929752066115,0.0289927536231884,1.710529953126534,7.999000124317875,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.63649915672,0.0120566037735735,2390.8133529208308,0.3299999999911441,13034.820000000002,0.1427763267138326,142.7121889047376,-12.29700000001737,2.4244295581309296e-06
437,MOF-437,130,0.296651292,18.81818181818182,0.6376811594202899,8.551,6.21,728.081,0.371651292,0.146,0.075,Al,BTB,ДМФА,0.4007,0.1906,150,150,30.0,1,6,4,0,27,6,0,435.4110000000002,1.7781000000000005,120.39,6,0,375,435,0.0010685333333333,0.0004381609195402,2.43867229369125,74.86897909940359,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,2.3079545233200003,0.0117445723758596,2454.332804812686,0.3299999999824637,4521.3830100000005,0.1891689398260869,12.246316152467845,-6.210000000202413,9.50658894588609e-06
439,MOF-439,150,0.554343468,25.78181818181818,0.4654442877291961,15.979,8.508,1220.0,0.572343468,0.137,0.018,Al,BDC,ДМФА,1.2509,0.5001,150,110,30.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,375,164,0.0033357333333333,0.0030493902439024,1.093901394254825,23.98273241347611,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,4.869498225744,0.0130975409835958,2200.8016116809345,0.3299999999872002,10379.759999999998,0.2580160006205924,30.947106572666573,-8.508000000080099,5.064690998644127e-06
440,MOF-440-443,160,0.476564004,39.89393939393939,0.3007975693125712,13.737,13.165,1130.0,0.505564004,17.527,0.029,Cu,BTC,ДМФА,12.0013,6.0017,110,110,96.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0495921487603305,0.0289937198067632,1.7104444472943383,7.999133426545529,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,6.65575011266,0.0121566371681308,2371.140052845577,0.3299999999917281,14876.45,0.1433492940250664,202.55200650010408,-13.165000000012238,2.1152718477237803e-06
446,MOF-446,160,0.527457168,15.91515151515151,0.753998476770754,15.204,5.252,1200.0,0.527457168,2.09,0.0,Zr,BDC,ДМФА,2.146,1.3871,130,130,128.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.0092103004291845,0.0084579268292682,1.0889547197734064,59.64585272150706,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,2.770205046336,0.0126699999999894,2275.066243340794,0.3299999999792651,6302.4,0.3977019012338157,8.320736892279674,-5.252000000297908,1.3291025199989976e-05
446,MOF-446-180,180,0.522530904,16.32424242424242,0.7351030258028589,15.062,5.387,1200.0,0.772530904,0.01,0.25,Zr,BDC,ДМФА,2.146,1.3871,130,130,128.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.0092103004291845,0.0084579268292682,1.0889547197734064,59.64585272150706,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,4.161623979848,0.0125516666666562,2296.514882693876,0.3299999999797847,6464.4,0.3841140486059032,8.786462954178651,-5.387000000282118,1.263321726537616e-05
449,MOF-449Al-BDC,150,0.5689487999999999,26.87878787878788,0.4464487034949268,16.4,8.87,1330.0,0.6289487999999999,0.16,0.0599999999999999,Zr,BDC,ДМФА,2.1459,1.3832,130,130,128.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.0092098712446351,0.0084341463414634,1.0919741939245258,59.64863224770556,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,5.578775855999998,0.0123308270676599,2337.6444377110133,0.3299999999877226,11797.1,0.2540064541149944,35.813208863424855,-8.870000000069213,4.659729180586439e-06
456,MOF-456,160,0.473441724,13.56363636363636,0.8847184986595175,13.647,4.476,1060.976,0.485441724,914.366,0.012,Al,BTC,ДМФА,5.3656,2.4631,130,130,140.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0143082666666666,0.0118990338164251,1.2024728801462037,26.09214253278438,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,2.172837156624,0.0128626849240577,2240.985413780334,0.3299999999756703,4748.928576,0.4188626512600536,6.08421996237805,-4.476000000407418,1.829901699781418e-05
460,MOF-460,160,0.5654796000000001,11.09090909090909,1.081967213114754,16.3,3.66,1250.0,0.7954796000000001,1450.0,0.23,Al,BTC,ДМФА,5.365399999999999,2.4679,140,140,140.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0143077333333333,0.0119222222222222,1.2000893681192513,26.093115140326333,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,2.9114553360000004,0.0130399999999895,2210.512983650492,0.3299999999702459,4575.0,0.6118303868852459,4.377638922257363,-3.660000000566245,2.736816915763113e-05
463,MOF-463(Al-BTTC),160,0.5012994,12.6969696969697,0.9451073985680192,14.45,4.19,1120.0,0.8312994,1380.0,0.3300000000000001,Al,BTC,ДМФА,5.3635,2.4648,140,140,140.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0143026666666666,0.0119072463768115,1.2011732194730378,26.102358529672347,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,3.4831444860000005,0.0129017857142741,2234.193772754977,0.3299999999740095,4692.8,0.4737817718377088,5.421220681572823,-4.190000000457244,2.088237403341226e-05
467,MOF-467,160,0.364161924,13.93333333333333,0.861244019138756,10.497,4.598,824.389,0.411161924,378.785,0.0469999999999999,Al,BTC,ДМФА,5.3269,2.4651,140,110,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0142050666666666,0.0119086956521739,1.1928313468353864,5.256340459693941,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,1.890522526552,0.0127330665498778,2263.797897048133,0.3299999999763158,3790.540622,0.3136322790430622,6.391158251548946,-4.598000000387851,1.7340834061975827e-05
475,MOF-475(Zr-BDC),150,0.49574868,20.81818181818182,0.5764192139737991,14.29,6.87,1200.0,0.91574868,1.0,0.42,Zr,BDC,ДМФА,0.2576,0.1665,130,130,16.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.0011055793991416,0.001015243902439,1.0889780352362144,62.11180100111878,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,6.2911934316,0.0119083333333234,2420.581326771094,0.3299999999841484,8244.0,0.2857590644541484,15.982286011360262,-6.870000000155098,7.767735736204223e-06
475,MOF-475Zr-BDC,130,0.468342,20.48484848484848,0.5857988165680473,13.5,6.76,1130.0,0.761342,0.634,0.293,Zr,BDC,ДМФА,0.2576,0.1665,130,130,16.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.0011055793991416,0.001015243902439,1.0889780352362144,62.11180100111878,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,5.146671919999999,0.0119469026548566,2412.7667336844297,0.3299999999838905,7638.8,0.2743541893491124,15.288562738868531,-6.760000000162135,8.022588642905873e-06
